WorkerId,AssignmentId,Approved?,attribute,answers,,,,,,,,,,,,,,,,,,,
A3K8M2HF171NED,3ZV9H2YQQEQ712WCT7P36237MO3W3A,approved,age_1:07:00::,fresh : 0,new : 0,virgin : 0,young : 0,early : 1,little : 1,recent : 2,junior : 4,rising : 4,headed : 6,big : 7,hot : 10,prime : 10,used : 16,gray : 18,mature : 18,ancient : 20,old : 20,,
A3CM9TGXC5LR3D,37W3JXSD67R8H5T0ISITWWZKVQ1WYL,approved,age_1:07:00::,ancient : 0,hot : 0,new : 0,yellow : 0,young : 0,early : 1,fresh : 1,little : 1,prime : 1,rising : 1,big : 19,gray : 19,headed : 19,old : 19,virgin : 19,junior : 20,mature : 20,novel : 20,recent : 20,used : 20
A1640H4RXH8NZE,35L9RVQFCP1936E6DSZ4S8JKKECUHK,approved,age_1:07:00::,hot : 0,new : 0,recent : 0,virgin : 0,young : 0,early : 1,fresh : 1,little : 1,novel : 1,rising : 1,junior : 2,prime : 11,used : 18,gray : 19,old : 19,ancient : 20,mature : 20,,,
A3454T4PU9GJM0,3OF2M9AATH7HRV9OP019MSERECTZKE,approved,opacity_1:07:00::,solid : 0,frosted : 8,foggy : 9,milky : 10,semiopaque : 13,muddy : 16,opaque : 20,,,,,,,,,,,,,
A3GLMBZSG3VU4P,30ZX6P7VF9EWA00UI8SJY247EEVJ2S,approved,opacity_1:07:00::,glaucous : 8,foggy : 13,muddy : 13,semiopaque : 13,milky : 17,frosted : 18,light-tight : 20,opaque : 20,solid : 20,,,,,,,,,,,
A3KOEOCIY5LUB,3QBD8R3Z222KEP6E2Z3CZDIRXMZ4OQ,approved,texture_1:07:00::,coarse-grained : 0,harsh : 0,dustlike : 1,granulated : 2,granular : 3,nongranular : 10,powdered : 10,plush-like : 17,fine-grained : 18,fine : 19,floury : 19,superfine : 20,,,,,,,,
A3RS7UCO7CQ74R,3X31TUMD7Y5VG56Y2P4I9Y7UQXL1LU,approved,texture_1:07:00::,fine : 1,superfine : 1,close : 3,fine-grained : 3,nongranular : 3,dustlike : 5,open : 5,powdered : 5,coarse-grained : 15,plush-like : 15,floury : 17,harsh : 17,granular : 19,granulated : 19,,,,,,
A1LOD3LNX7FUPJ,3C2NJ6JBKB0STQRFX6KBR9LONZ22NJ,approved,staleness_1:07:01::,day-old : 0,hard : 0,stale : 0,rotten : 1,moldy : 2,cold : 4,bad : 5,putrid : 6,addled : 8,corrupt : 8,rancid : 9,putrescent : 10,maggoty : 11,limp : 13,,,,,,
A2XFO0X6RCS98M,3IRIK4HM3B3XKNDPVIN01B8O4ZMC6M,approved,sensitivity_1:26:00::,desensitising : 1,numbing : 1,sensitising : 19,,,,,,,,,,,,,,,,,
A3QUWIT972BYUH,3KYQYYSHYWQXELP7VA452HCXAZSODN,approved,sensitivity_1:26:00::,numbing : 0,desensitising : 1,sensitising : 20,,,,,,,,,,,,,,,,,
A1LOD3LNX7FUPJ,33F859I567WU7750D1I9NIRWVT6BHL,approved,sensitivity_1:26:00::,numbing : 0,desensitising : 2,sensitising : 16,,,,,,,,,,,,,,,,,
A37594CY88JI6G,3VAR3R6G1QKLXQTGE2TPGPYWZ8P8OV,approved,lawfulness_1:07:00::,lawless : 0,unlawful : 3,wrongful : 6,observant : 15,lawful : 20,,,,,,,,,,,,,,,
A1J8TVICSRC70W,338JKRMM27IPOX087NIDS77QDAIAHK,approved,lawfulness_1:07:00::,lawless : 0,unlawful : 0,wrongful : 0,observant : 17,lawful : 19,,,,,,,,,,,,,,,
AAJ5CS1GQYADR,3YMU66OBIORQYODBTNANOTITB6YGH7,approved,wetness_1:26:00::,baked : 0,dried : 0,dried-out : 0,dried-up : 0,dry : 0,shriveled : 0,arid : 1,thirsty : 1,clammy : 18,muddy : 18,sticky : 18,damp : 19,misty : 19,steaming : 19,rainy : 20,sodden : 20,washed : 20,watery : 20,wet : 20,
A7SM0NS3IFW96,3IGI0VL648360XGKK4I8YMORO3WON7,approved,wetness_1:26:00::,damp : 0,dried : 0,dried-up : 0,dry : 0,rainy : 0,shriveled : 0,muddy : 1,sloppy : 1,sodden : 1,steaming : 1,wet : 1,dried-out : 19,misty : 19,sticky : 19,washed : 19,watery : 19,arid : 20,baked : 20,clammy : 20,thirsty : 20
A1LOD3LNX7FUPJ,36V4Q8R5ZLJ33R80NGVCACURYF8QMN,approved,wetness_1:26:00::,dried-out : 0,dry : 0,dried : 1,dried-up : 1,clammy : 3,muddy : 3,sodden : 3,sloppy : 4,sticky : 4,shriveled : 6,steaming : 6,baked : 8,damp : 8,arid : 10,rainy : 14,misty : 15,washed : 15,watery : 15,wet : 16,thirsty : 17
A23WHSJ0I16TNN,369J354OFETA1ZTUX4JJR2T32RBG6X,approved,wariness_1:07:00::,unwary : 0,gullible : 2,unguarded : 2,on_guard : 18,shy : 18,wary : 20,,,,,,,,,,,,,,
A291KO368YRYCR,3U84XHCDIDWWDTKL48ETFBPVHQ04ZQ,approved,wariness_1:07:00::,gullible : 0,unwary : 0,unguarded : 1,shy : 15,on_guard : 19,wary : 19,,,,,,,,,,,,,,
A03922113RU44GENR8ATX,3X87C8JFV7U61ML57DRYMLTXQ3DSQM,approved,wariness_1:07:00::,unwary : 0,unguarded : 1,gullible : 5,shy : 16,on_guard : 18,wary : 20,,,,,,,,,,,,,,
A1LOD3LNX7FUPJ,3OJSZ2ATDTFVP2IFZI5KTJ2A7TK758,approved,mandate_1:10:00::,unlicensed : 2,unauthorized : 5,glorified : 7,authorized : 11,approved : 13,self-appointed : 15,licensed : 16,empowered : 17,,,,,,,,,,,,
A23WHSJ0I16TNN,3TS1AR6UQRXNRZB45UITFVTNWNYF7Z,approved,mandate_1:10:00::,self-appointed : 0,unauthorized : 2,unlicensed : 2,glorified : 15,approved : 17,authorized : 19,licensed : 19,empowered : 20,,,,,,,,,,,,
A23OR0D1FCUVMM,3V5Q80FXIYALPMY5FN0WIVNIIH723X,approved,mandate_1:10:00::,unauthorized : 0,unlicensed : 2,self-appointed : 15,licensed : 17,authorized : 18,approved : 19,glorified : 19,empowered : 20,,,,,,,,,,,,
A1DFSOSNX552J5,3IHR8NYAM8K2ZPIFHZGRODNH7RQP4N,approved,sarcasm_1:10:00::,unsarcastic : 2,satiric : 9,sarcastic : 14,saturnine : 16,sardonic : 18,barbed : 19,corrosive : 20,,,,,,,,,,,,,
A3GLMBZSG3VU4P,3U4J9857OFUXEIZO0SWXW522HP67B9,approved,sarcasm_1:10:00::,unsarcastic : 0,barbed : 7,corrosive : 7,saturnine : 11,satiric : 17,sarcastic : 20,sardonic : 20,,,,,,,,,,,,,
A1V0NUMA2VA07M,34FNN24DCNSE4MEGMRVK6WM7BSTY50,approved,sarcasm_1:10:00::,unsarcastic : 0,corrosive : 15,sardonic : 17,sarcastic : 20,satiric : 20,,,,,,,,,,,,,,,
A2XFO0X6RCS98M,3Y5140Z9DYZW7WHU2OIVIEX0C9YPI9,approved,utility_1:07:00::,futile : 0,inutile : 0,unserviceable : 0,useless : 0,reclaimable : 13,serviceable : 13,utilitarian : 19,utilizable : 19,multipurpose : 20,useful : 20,,,,,,,,,,
A1LOD3LNX7FUPJ,31LM9EDVOMBSZMPN4RQ3QQ75P9LNJM,approved,utility_1:07:00::,useless : 2,futile : 5,unserviceable : 6,utilitarian : 8,serviceable : 11,inutile : 13,reclaimable : 14,multipurpose : 18,useful : 20,utilizable : 20,,,,,,,,,,
AEF0KPEB244C7,3W2LOLRXLCY8P4NXFJ7W0PCS5V9KR5,approved,duration_1:07:00::,brief : 0,clipped : 0,fleeting : 0,short : 0,short-range : 1,short-term : 1,overnight : 4,long : 17,long-acting : 18,long-range : 18,lasting : 19,long-term : 19,longitudinal : 19,longstanding : 19,continuing : 20,eternal : 20,extended : 20,lifelong : 20,long-life : 20,
A2XFO0X6RCS98M,3AAPLD8UCD0U3TZHDN9UNCXI1Z4HTD,approved,duration_1:07:00::,brief : 0,clipped : 0,fleeting : 0,short : 0,short-range : 0,short-term : 1,longitudinal : 12,overnight : 17,extended : 19,long-acting : 19,long-life : 19,long-range : 19,continuing : 20,eternal : 20,lasting : 20,lifelong : 20,long : 20,long-term : 20,longstanding : 20,perennial : 20
A3KOEOCIY5LUB,3M23Y66PO3QDR42LS4D0GGC6Q2AS6Y,approved,sameness_1:07:00::,assonant : 1,duplicate : 12,like : 14,synoptic : 16,cookie-cutter : 19,homophonic : 19,identical : 20,one : 20,same : 20,,,,,,,,,,,
A1V0NUMA2VA07M,38F5OAUN5OV75V2A0K6TIG50C3EH74,approved,sameness_1:07:00::,homophonic : 12,like : 12,one : 19,same : 19,cookie-cutter : 20,duplicate : 20,identical : 20,,,,,,,,,,,,,
A1XJ9VFOJ4LP2X,3YDGXNSEO0DHTXJYVIEG2RSRIIZ84X,approved,sameness_1:07:00::,assonant : 16,homophonic : 16,cookie-cutter : 17,like : 19,duplicate : 20,identical : 20,one : 20,same : 20,,,,,,,,,,,,
A7SM0NS3IFW96,3AZHRG4CU53ETCVR00WIZ7U3LJM03A,rejected,susceptibility_1:26:00::,,,,,,,,,,,,,,,,,,,,
A3T8J0PN3DLSTM,3IO1LGZLKAGV8KNCE67VZPC5E9486H,approved,attractiveness_1:07:00::,dinky : 0,unattractive : 0,unprepossessing : 0,winsome : 0,plain : 1,fascinating : 14,prepossessing : 15,engaging : 16,hypnotic : 17,personable : 17,attractive : 19,photogenic : 19,irresistible : 20,magnetic : 20,taking : 20,,,,,
A3GLMBZSG3VU4P,3EWIJTFFVPQH3ABOPKDEIYY0C9HE0M,approved,attractiveness_1:07:00::,plain : 0,unattractive : 0,winsome : 0,dinky : 1,unprepossessing : 1,engaging : 10,fascinating : 14,taking : 15,photogenic : 17,attractive : 19,glossy : 19,magnetic : 19,personable : 19,cunning : 20,hypnotic : 20,irresistible : 20,,,,
A61GHYNS1DFT7,3TS1AR6UQRXNRZB45UITFVTNWO1F74,approved,attractiveness_1:07:00::,dinky : 1,subfusc : 3,unprepossessing : 3,unattractive : 5,plain : 10,taking : 12,glossy : 13,personable : 13,prepossessing : 13,cunning : 14,engaging : 14,fascinating : 14,attractive : 16,photogenic : 16,winsome : 16,hypnotic : 18,magnetic : 18,irresistible : 20,,
A1V0NUMA2VA07M,3WI0P0II62B0BYHNN2L9WCH2LMDRD0,approved,maleficence_1:07:00::,baleful : 19,evil : 19,maleficent : 19,,,,,,,,,,,,,,,,,
A2NDF21CYB14BB,3MD9PLUKKJXIZ1URMDTPEKVV87YNZ7,approved,maleficence_1:07:00::,baleful : 14,evil : 17,maleficent : 20,,,,,,,,,,,,,,,,,
A3454T4PU9GJM0,32M8BPYGAU5QUJOVZ5S8O5J8BIBGIW,approved,maleficence_1:07:00::,baleful : 17,maleficent : 19,evil : 20,,,,,,,,,,,,,,,,,
A23WHSJ0I16TNN,388U7OUMF8K6CEGTBQXEH5XJRX30RF,approved,liveliness_1:07:00::,breezy : 10,bouncing : 13,bubbling : 15,effusive : 17,live : 19,alive : 20,,,,,,,,,,,,,,
AYH6G17Q8FY3B,3WEV0KO0ONBCCDH02RLEMMMY7OVDS9,approved,liveliness_1:07:00::,breezy : 0,warm : 12,effusive : 14,alive : 19,bubbling : 19,bouncing : 20,live : 20,,,,,,,,,,,,,
A2XFO0X6RCS98M,3XXU1SWE8NEEDXUC9FBSMF89RTH0A9,approved,liveliness_1:07:00::,breezy : 17,bubbling : 17,warm : 17,alive : 20,bouncing : 20,effusive : 20,live : 20,,,,,,,,,,,,,
A2XFO0X6RCS98M,31UV0MXWNRVSEMZBI99HK8SJL9SI5B,approved,scientific_knowledge,unscientific : 2,pseudoscientific : 6,scientific : 17,technological : 17,,,,,,,,,,,,,,,,
A2B6WQG0A9CKXQ,3LQ8PUHQFMB4UFJ6JBAQ95V9QJWIH7,approved,scientific_knowledge,unscientific : 0,pseudoscientific : 7,technological : 17,scientific : 20,,,,,,,,,,,,,,,,
A45LS1ZTC5ID8,3WYP994K18AANQEURA5PY2077N16YL,approved,ease_1:07:00::,casual : 16,clean : 16,hands-down : 17,smooth : 19,soft : 19,easy : 20,painless : 20,simple : 20,user-friendly : 20,,,,,,,,,,,
AAJ5CS1GQYADR,3YZ8UPK3VU5IMY3QR0L3HHM47L4UC6,approved,ease_1:07:00::,clean : 19,painless : 19,user-friendly : 19,easy : 20,hands-down : 20,simple : 20,smooth : 20,,,,,,,,,,,,,
A2XFO0X6RCS98M,33L7PJKHCHH1AIYOAJFOAZ4JYHF8TS,approved,ease_1:07:00::,casual : 18,soft : 18,clean : 19,user-friendly : 19,easy : 20,hands-down : 20,painless : 20,simple : 20,smooth : 20,,,,,,,,,,,
A406XUSUVXE02,31EUONYN2WMJ82PTMV4Z83I4A6YOVO,approved,thoughtfulness_1:07:00::,inconsiderate : 0,thoughtless : 0,unreflective : 1,brooding : 17,cogitative : 19,deliberative : 19,well_thought_out : 19,excogitative : 20,thoughtful : 20,,,,,,,,,,,
AMX5R6NLYNA2K,3F6KKYWMNCKFW0PVUV4SNSCSKQQDN2,approved,thoughtfulness_1:07:00::,inconsiderate : 0,lost : 0,thoughtless : 0,brooding : 1,unreflective : 1,cogitative : 19,deliberative : 19,excogitative : 20,thoughtful : 20,well_thought_out : 20,,,,,,,,,,
A3V1VK1A3NYN17,3FDJT1UU75RJKHPZICUTXO7WDENK5W,approved,fullness_1:26:00::,empty : 0,looted : 0,vacant : 0,white : 0,bare : 1,glazed : 1,lifeless : 1,void : 1,instinct : 2,congested : 18,full : 18,pregnant : 18,flooded : 19,heavy : 19,loaded : 19,stuffed : 19,brimful : 20,filled : 20,riddled : 20,untouched : 20
A3GLMBZSG3VU4P,3AMYWKA6YC5YTCASLNWRWB25TD6O6W,approved,fullness_1:26:00::,empty : 0,looted : 0,vacant : 0,bare : 1,lifeless : 1,void : 1,white : 3,riddled : 16,brimful : 17,instinct : 18,flooded : 19,heavy : 19,loaded : 19,stuffed : 19,congested : 20,filled : 20,full : 20,,,
A406XUSUVXE02,3Z3ZLGNNSJD2H50QHYQXEDLLYNL3QC,approved,sincerity_1:07:00::,dissimulative : 0,false : 0,feigned : 0,gilded : 0,insincere : 0,hypocritical : 2,cordial : 17,plausible : 18,honest : 19,heart-whole : 20,sincere : 20,true : 20,,,,,,,,
A1LOD3LNX7FUPJ,34FNN24DCNSE4MEGMRVK6WM7BSU5Y8,approved,sincerity_1:07:00::,dear : 1,bona_fide : 3,insincere : 4,oily : 4,hypocritical : 5,gilded : 6,heart-whole : 8,dissimulative : 9,false : 9,cordial : 10,feigned : 11,obsequious : 12,sincere : 14,plausible : 16,true : 16,honest : 17,,,,
A03922113RU44GENR8ATX,3II4UPYCOKQ0ZX2NANW9RM7XP04QDR,approved,sincerity_1:07:00::,false : 0,gilded : 0,insincere : 0,oily : 1,hypocritical : 3,dissimulative : 4,feigned : 4,cordial : 15,bona_fide : 16,plausible : 16,heart-whole : 18,honest : 19,obsequious : 19,true : 19,sincere : 20,,,,,
A3T8J0PN3DLSTM,3A7Y0R2P2P7XBG3R6XDCOSY3ROZXJM,approved,fear_1:12:00::,fearless : 0,numb : 0,hangdog : 8,apprehensive : 16,alarmed : 17,shocked : 17,afeard : 18,afraid : 18,frightened : 18,acrophobic : 19,agoraphobic : 19,algophobic : 19,claustrophobic : 19,fearful : 19,hydrophobic : 19,mysophobic : 19,horrified : 20,hunted : 20,shitless : 20,terror-stricken : 20
AMX5R6NLYNA2K,37TRT2X24RAQYD0Q11LUZV7B8L9BJP,approved,fear_1:12:00::,fearless : 0,numb : 2,acrophobic : 18,agoraphobic : 18,algophobic : 18,claustrophobic : 18,hydrophobic : 18,mysophobic : 18,alarmed : 19,apprehensive : 19,fearful : 19,shocked : 19,afeard : 20,afraid : 20,frightened : 20,horrified : 20,terror-stricken : 20,,,
A3K8M2HF171NED,31LM9EDVOMBSZMPN4RQ3QQ75PAPJNO,approved,reality_1:26:01::,envisioned : 0,fictional : 0,hallucinatory : 0,imaginary : 0,mythological : 0,unreal : 0,actual : 1,dreamed : 1,illusive : 1,pretend : 1,legendary : 3,fantastic : 6,eye-deceiving : 8,objective : 11,historical : 20,real : 20,,,,
A3454T4PU9GJM0,3J4Q2Z4UTZMZ832ERI1ZJAWIWGHQW7,approved,reality_1:26:01::,illusive : 0,mythological : 0,fictional : 1,unreal : 1,dreamed : 2,fantastic : 2,imaginary : 2,eye-deceiving : 3,hallucinatory : 3,pretend : 3,legendary : 4,envisioned : 6,objective : 15,historical : 17,actual : 19,real : 20,,,,
A3RS7UCO7CQ74R,3DR23U6WE6XIJJ8FNM1O29059JAETS,approved,certainty_1:07:00::,uncertain : 0,certain : 17,sure : 17,definite : 20,sure_as_shooting : 20,,,,,,,,,,,,,,,
A1J8TVICSRC70W,3TUI152ZZC6672MBUUCEQK6O038Q18,approved,certainty_1:07:00::,indefinite : 1,up_in_the_air : 1,uncertain : 5,certain : 18,sure : 18,definite : 20,sure_as_shooting : 20,,,,,,,,,,,,,
A03922113RU44GENR8ATX,3II4UPYCOKQ0ZX2NANW9RM7XP0BDQL,approved,certainty_1:07:00::,indefinite : 0,uncertain : 0,up_in_the_air : 1,certain : 18,sure_as_shooting : 18,definite : 19,sure : 20,,,,,,,,,,,,,
A3GLMBZSG3VU4P,30LSNF239VE0FPGO0Q7JM1P71Z62IZ,approved,commonness_1:07:00::,special : 0,uncommon : 0,red-carpet : 4,general : 13,frequent : 16,common : 19,grassroots : 19,unusual : 19,average : 20,rare : 20,standard : 20,,,,,,,,,
AAJ5CS1GQYADR,3SB5N7Y3O4NFNO7FVF32I1JCPPVG04,approved,commonness_1:07:00::,rare : 0,special : 0,uncommon : 0,unusual : 0,unwonted : 0,average : 20,common : 20,demotic : 20,frequent : 20,general : 20,grassroots : 20,standard : 20,,,,,,,,
A1LOD3LNX7FUPJ,3VHP9MDGRO3T3G60WBQ4VHL1XZSCFU,approved,commonness_1:07:00::,democratic : 1,special : 1,uncommon : 1,unusual : 2,red-carpet : 3,unwonted : 4,rare : 5,grassroots : 9,demotic : 10,standard : 12,general : 14,average : 15,frequent : 16,common : 19,,,,,,
A3K8M2HF171NED,3XLBSAQ9Z5VTWG2466C0IN958TV7ZK,approved,repute_1:26:00::,discreditable : 0,disreputable : 0,damaged : 1,shady : 1,sordid : 1,redoubtable : 3,good : 10,reputable : 14,honored : 18,respected : 19,notorious : 20,time-honored : 20,,,,,,,,
A3454T4PU9GJM0,3LS2AMNW5G9R3UTC0WAP2GJWTEJQOW,approved,repute_1:26:00::,disreputable : 0,notorious : 1,sordid : 1,discreditable : 2,damaged : 3,good : 15,time-honored : 15,shady : 16,honored : 17,respected : 18,reputable : 20,,,,,,,,,
AEF0KPEB244C7,3FIUS151DWLCYSI09HS53T6SW5HGG2,approved,sharpness_1:07:01::,edged : 6,file-like : 14,chisel-like : 18,penetrating : 18,incisive : 19,knifelike : 19,sharp-toothed : 19,carnassial : 20,dagger-like : 20,fang-like : 20,keen : 20,metal-cutting : 20,razor-sharp : 20,sharp : 20,,,,,,
A2XFO0X6RCS98M,3NVC2EB65RIBQ7RC887RRZONXW4Y3C,approved,sharpness_1:07:01::,chisel-like : 18,carnassial : 19,drill-like : 19,file-like : 19,incisive : 19,metal-cutting : 19,penetrating : 19,sharp-toothed : 19,dagger-like : 20,edged : 20,fang-like : 20,keen : 20,knifelike : 20,razor-sharp : 20,sharp : 20,,,,,
A1A6DUWWGNEE4W,3WYP994K18AANQEURA5PY2077N3Y6F,approved,sharpness_1:07:01::,drill-like : 5,penetrating : 7,incisive : 8,chisel-like : 12,file-like : 12,dagger-like : 13,knifelike : 13,fang-like : 14,sharp-toothed : 14,razor-sharp : 15,keen : 16,edged : 17,carnassial : 18,metal-cutting : 19,sharp : 20,,,,,
A291KO368YRYCR,3YDGXNSEO0DHTXJYVIEG2RSRIHV48N,approved,piety_1:07:00::,godless : 0,impious : 1,holier-than-thou : 15,reverent : 18,devotional : 19,prayerful : 19,pious : 20,,,,,,,,,,,,,
A5P60L5IKHR34,3MTMREQS4W17LNVX2M4DTAHDSZXAWO,approved,piety_1:07:00::,impious : 0,holier-than-thou : 3,reverent : 4,prayerful : 14,godless : 15,devotional : 17,pious : 20,,,,,,,,,,,,,
A1V0NUMA2VA07M,3OF2M9AATH7HRV9OP019MSEREDVKZ3,approved,piety_1:07:00::,godless : 0,impious : 0,holier-than-thou : 10,devotional : 19,reverent : 19,pious : 20,prayerful : 20,,,,,,,,,,,,,
A2XFO0X6RCS98M,3LO69W1SU4WSKKW1K8PLGLB0SMXLG7,approved,good_1:07:01::,good : 9,goody-goody : 12,saving : 14,white : 14,angelic : 17,,,,,,,,,,,,,,,
A2957SZ7ZI6H19,3DPNQGW4LMYUPJ0A23HIIDW0CN8466,approved,good_1:07:01::,white : 9,saving : 13,goody-goody : 18,good : 19,angelic : 20,,,,,,,,,,,,,,,
A2XFO0X6RCS98M,3Z7ISHFUH1EXWU7NGB46WN50JC08Z5,approved,convenience_1:07:00::,inconvenient : 0,awkward : 1,favorable : 19,handy : 19,convenient : 20,,,,,,,,,,,,,,,
A3GLMBZSG3VU4P,3L6L49WXW1GY6F0WXK7DQ7I0GSY45R,approved,convenience_1:07:00::,inconvenient : 0,awkward : 6,favorable : 16,handy : 17,convenient : 20,,,,,,,,,,,,,,,
A1LOD3LNX7FUPJ,3XUHV3NRVLHSIRORCRRWKWR4LWIH5M,approved,permanence_1:07:00::,interim : 2,makeshift : 3,standing : 4,terminable : 5,fly-by-night : 6,enduring : 7,evanescent : 7,temporary : 8,working : 8,acting : 9,pro_tem : 9,episodic : 11,shipboard : 11,passing : 12,indissoluble : 13,eternal : 20,permanent : 20,,,
A3T8J0PN3DLSTM,33CUSNVVNOVICY607L4TJ38WK4W885,approved,permanence_1:07:00::,episodic : 0,evanescent : 0,fly-by-night : 0,makeshift : 0,acting : 1,passing : 1,standing : 1,temporary : 1,working : 1,interim : 2,pro_tem : 2,terminable : 3,indissoluble : 18,enduring : 19,permanent : 19,eternal : 20,,,,
A1A6DUWWGNEE4W,3CP1TO84PUKO31L9T6OPXSL2WDY52Q,approved,permanence_1:07:00::,interim : 0,temporary : 0,episodic : 1,evanescent : 2,fly-by-night : 3,terminable : 4,makeshift : 5,passing : 6,shipboard : 8,working : 9,acting : 10,pro_tem : 11,indissoluble : 13,standing : 16,enduring : 18,permanent : 19,eternal : 20,,,
A1HBGAN6P9PCJW,3A1COHJ8NKEB597TAPYZWG1VNMJ8HF,approved,necessity_1:26:00::,spare : 0,inessential : 1,needless : 1,unnecessary : 1,extra : 4,needed : 18,essential : 19,incumbent : 20,obligatory : 20,,,,,,,,,,,
A2XFO0X6RCS98M,3DQQ64TANH4E8R1ZR5MAJ568RKWPWG,approved,necessity_1:26:00::,inessential : 0,needless : 0,unnecessary : 0,extra : 1,spare : 1,incumbent : 3,essential : 20,necessary : 20,needed : 20,obligatory : 20,,,,,,,,,,
A2XFO0X6RCS98M,3YOH7BII0AQ0IB4EO3C61M1VQ1MVK9,approved,efficacy_1:07:00::,inefficacious : 0,effective : 20,efficacious : 20,,,,,,,,,,,,,,,,,
A3T8J0PN3DLSTM,3RXCAC0YIS8X5DCIQJGHBGPU8M68GG,approved,efficacy_1:07:00::,inefficacious : 0,effective : 20,efficacious : 20,,,,,,,,,,,,,,,,,
A3GLMBZSG3VU4P,3BEFOD78W7CWEML2PJOZ79TM2ML4MC,rejected,temperature_1:07:00::,cutting : 0,white : 0,cool : 1,tropical : 1,crisp : 19,hot : 19,lukewarm : 19,sizzling : 19,thermal : 19,baking : 20,caller : 20,chilly : 20,cold : 20,fiery : 20,heated : 20,icy : 20,refrigerated : 20,stifling : 20,warm : 20,
A1A6DUWWGNEE4W,3DOCMVPBTOXOICG8JPIVJXOMYTONNO,rejected,temperature_1:07:00::,sizzling : 9,baking : 10,refrigerated : 12,tropical : 13,fervent : 14,lukewarm : 15,chilly : 17,cold : 18,cool : 18,heated : 19,warm : 19,hot : 20,icy : 20,thermal : 20,,,,,,
A3454T4PU9GJM0,3S3AMIZX3VOW5WS455VE7HIGLLBDCH,approved,temperature_1:07:00::,cold : 0,icy : 0,refrigerated : 3,cool : 4,crisp : 6,chilly : 7,lukewarm : 12,warm : 14,baking : 15,stifling : 16,heated : 17,sizzling : 17,fiery : 18,tropical : 18,hot : 19,,,,,
A1XJ9VFOJ4LP2X,3BWI6RSP7HSVLLB8AJYNXD8NKMJ7E9,approved,musicality_1:07:00::,nonmusical : 0,chanted : 17,singable : 17,musical : 20,,,,,,,,,,,,,,,,
A2XFO0X6RCS98M,386PBUZZXGG2BMM2SEAODY3GKELLJI,approved,musicality_1:07:00::,nonmusical : 0,liquid : 3,chanted : 19,musical : 20,singable : 20,,,,,,,,,,,,,,,
A3REK98S3MBVHW,3LRKMWOKB60MAF5Y0UV5MWSXXC5Z2Q,approved,animation_1:26:00::,assassinated : 0,bloodless : 0,d.o.a. : 0,dead : 0,gone : 0,murdered : 0,cold : 1,defunct : 1,executed : 1,fallen : 1,late : 1,brain_dead : 2,breathless : 2,lifeless : 2,deathly : 11,doomed : 11,live : 20,liveborn : 20,viable : 20,vital : 20
AGFYWCPRQIB6O,36WLNQG780TINXEYN0A32FUJ3DFEB9,approved,animation_1:26:00::,assassinated : 0,breathless : 0,d.o.a. : 0,dead : 0,executed : 0,lifeless : 0,murdered : 0,brain_dead : 1,deathly : 1,gone : 1,defunct : 3,doomed : 3,fallen : 3,cold : 4,bloodless : 7,late : 9,liveborn : 17,live : 20,viable : 20,vital : 20
A3454T4PU9GJM0,3GLB5JMZFYE9M8897RRXX83VJD3GDU,approved,animation_1:26:00::,assassinated : 0,brain_dead : 0,d.o.a. : 0,dead : 0,gone : 0,late : 0,lifeless : 0,deathly : 2,fallen : 2,murdered : 2,executed : 3,defunct : 4,breathless : 5,viable : 14,liveborn : 16,vital : 18,live : 20,,,
A23WHSJ0I16TNN,39LOEL67OTOWB10UV49XSM0L4H0837,approved,logicality_1:07:00::,illogical : 0,absurd : 2,inconsequential : 9,formal : 12,intuitive : 17,logical : 19,ratiocinative : 19,,,,,,,,,,,,,
A1LOD3LNX7FUPJ,3VNXK88KKD1G1FLNK6LHBDNFF7AV9F,approved,logicality_1:07:00::,formal : 0,illogical : 0,inconsequential : 3,absurd : 6,dianoetic : 11,intuitive : 12,ratiocinative : 13,logical : 20,,,,,,,,,,,,
A1A6DUWWGNEE4W,3TPWUS5F8AKVE2SVM004Z571S1EWC6,approved,logicality_1:07:00::,illogical : 0,inconsequential : 1,absurd : 4,formal : 14,intuitive : 17,dianoetic : 18,ratiocinative : 19,logical : 20,,,,,,,,,,,,
A1EQ2HDHF2WWSY,3NPI0JQDAPOMGAX5W0HZWLZ9NQ9TPP,approved,taste_property,flat : 0,tasteless : 0,unsalted : 0,salty : 12,bitter : 13,bittersweet : 13,sour : 13,hot : 16,savory : 16,smoky : 16,acid-tasting : 17,tasty : 17,flavorful : 18,delicious : 19,rich : 19,ambrosial : 20,peppery : 20,pungent : 20,,
A1LOD3LNX7FUPJ,39JEC7537VKIZDSQWQV8D3ONLSDCVD,approved,taste_property,bitter : 0,tasteless : 1,unsalted : 1,flat : 2,choice : 3,hot : 8,smoky : 8,dainty : 9,pungent : 9,savory : 9,ambrosial : 11,bittersweet : 11,acid-tasting : 12,salty : 12,peppery : 13,sour : 13,rich : 15,delicious : 18,flavorful : 20,tasty : 20
A3T8J0PN3DLSTM,3WMOAN2SRCG1QHPHLG4MTEIZKXWNVD,approved,light_1:07:00::,bright : 0,dark : 0,floodlit : 0,tenebrous : 0,twilight : 0,ablaze : 1,acheronian : 1,darkling : 1,dim : 1,livid : 1,sulky : 1,aphotic : 2,black : 19,cimmerian : 19,fluorescent : 19,incandescent : 19,luminescent : 19,white : 19,light : 20,phosphorescent : 20
